id,Date,Close/Last,Volume,Open,High,Low
3,5/14/21,"$3,222.90 ",3325022,"$3,185.56 ","$3,228.86 ","$3,183 "
3,5/13/21,"$3,161.47 ",3356877,"$3,185.47 ","$3,203.84 ","$3,133 "
3,5/12/21,"$3,151.94 ",4936410,"$3,185 ","$3,207.94 ","$3,133.10 "
3,5/11/21,"$3,223.91 ",4619781,"$3,136.28 ","$3,238 ","$3,127.37 "
3,5/10/21,"$3,190.49 ",5838603,"$3,282.32 ","$3,283 ","$3,190 "
3,5/7/21,"$3,291.61 ",4710276,"$3,319.09 ","$3,330.89 ","$3,289.07 "
3,5/6/21,"$3,306.37 ",4447696,"$3,270 ","$3,314.40 ","$3,247.20 "
3,5/5/21,"$3,270.54 ",3711308,"$3,338.86 ","$3,354.70 ","$3,264.36 "
3,5/4/21,"$3,311.87 ",5439449,"$3,356.19 ","$3,367.98 ","$3,272.13 "
3,5/3/21,"$3,386.49 ",5875530,"$3,484.73 ","$3,486.65 ","$3,372.70 "
3,4/30/21,"$3,467.42 ",7009346,"$3,525.12 ","$3,554 ","$3,462.50 "
3,4/29/21,"$3,471.31 ",7682381,"$3,505.10 ","$3,514.45 ","$3,435 "
3,4/28/21,"$3,458.50 ",4631884,"$3,434.80 ","$3,489.88 ","$3,425 "
3,4/27/21,"$3,417.43 ",3827140,"$3,443.47 ","$3,460 ","$3,398.01 "
3,4/26/21,"$3,409 ",4880708,"$3,348 ","$3,428.45 ","$3,330.94 "
3,4/23/21,"$3,340.88 ",3196652,"$3,319.10 ","$3,375 ","$3,308.50 "
3,4/22/21,"$3,309.04 ",2580590,"$3,371.68 ","$3,372.87 ","$3,301.45 "
3,4/21/21,"$3,362.02 ",2211166,"$3,316 ","$3,362.86 ","$3,303.81 "
3,4/20/21,"$3,334.69 ",2623032,"$3,373.60 ","$3,382.99 ","$3,316 "
3,4/19/21,"$3,372.01 ",2725405,"$3,390.33 ","$3,435.93 ","$3,360.16 "
3,4/16/21,"$3,399.44 ",3186049,"$3,380 ","$3,406.80 ","$3,355.59 "
3,4/15/21,"$3,379.09 ",3233580,"$3,371 ","$3,397.00 ","$3,352 "
3,4/14/21,"$3,333 ",3145204,"$3,404.04 ","$3,404.13 ","$3,326 "
3,4/13/21,"$3,400 ",3315837,"$3,400.85 ","$3,432 ","$3,395.63 "
3,4/12/21,"$3,379.39 ",3281798,"$3,355.21 ","$3,395.04 ","$3,351.15 "
3,4/9/21,"$3,372.20 ",4341473,"$3,304.70 ","$3,372.20 ","$3,288.90 "
3,4/8/21,"$3,299.30 ",2812090,"$3,310.90 ","$3,324.50 ","$3,292 "
3,4/7/21,"$3,279.39 ",3346227,"$3,233.80 ","$3,303.61 ","$3,223.65 "
3,4/6/21,"$3,223.82 ",2537809,"$3,223.75 ","$3,247.31 ","$3,217.04 "
3,4/5/21,"$3,226.73 ",3334882,"$3,173 ","$3,235.96 ","$3,161.24 "
3,4/1/21,"$3,161 ",2940318,"$3,117.94 ","$3,162.44 ","$3,115.55 "
3,3/31/21,"$3,094.08 ",3093896,"$3,064.06 ","$3,119.33 ","$3,062.50 "
3,3/30/21,"$3,055.29 ",2337603,"$3,070.01 ","$3,073 ","$3,034 "
3,3/29/21,"$3,075.73 ",2745968,"$3,055.44 ","$3,091.25 ","$3,028.45 "
3,3/26/21,"$3,052.03 ",3312924,"$3,044.06 ","$3,056.66 ","$2,996 "
3,3/25/21,"$3,046.26 ",3563469,"$3,072.99 ","$3,109.78 ","$3,037.14 "
3,3/24/21,"$3,087.07 ",2958981,"$3,151.04 ","$3,160.31 ","$3,085.15 "
3,3/23/21,"$3,137.50 ",3817263,"$3,127 ","$3,182 ","$3,120.85 "
3,3/22/21,"$3,110.87 ",2902179,"$3,067.85 ","$3,126.58 ","$3,060.05 "
3,3/19/21,"$3,074.96 ",4625354,"$3,029.23 ","$3,077.29 ","$3,016.63 "
3,3/18/21,"$3,027.99 ",3657027,"$3,101 ","$3,116.63 ","$3,025 "
3,3/17/21,"$3,135.73 ",3118584,"$3,073.22 ","$3,173.05 ","$3,070.22 "
3,3/16/21,"$3,091.86 ",2538764,"$3,104.97 ","$3,128.91 ","$3,075.86 "
3,3/15/21,"$3,081.68 ",2918592,"$3,074.57 ","$3,082.24 ","$3,032.09 "
3,3/12/21,"$3,089.49 ",2421888,"$3,075 ","$3,098.98 ","$3,045.50 "
3,3/11/21,"$3,113.59 ",2776391,"$3,104.01 ","$3,131.78 ","$3,082.93 "
3,3/10/21,"$3,057.64 ",3012489,"$3,098.45 ","$3,116.46 ","$3,030.05 "
3,3/9/21,"$3,062.85 ",4030032,"$3,017.99 ","$3,090.96 ","$3,005.15 "
3,3/8/21,"$2,951.95 ",4185008,"$3,015 ","$3,064.59 ","$2,951.31 "
3,3/5/21,"$3,000.46 ",5388551,"$3,005 ","$3,009 ","$2,881.00 "
3,3/4/21,"$2,977.57 ",5481578,"$3,012 ","$3,058.13 ","$2,945.43 "
3,3/3/21,"$3,005 ",3988725,"$3,081.18 ","$3,107.78 ","$2,995 "
3,3/2/21,"$3,094.53 ",2595762,"$3,143.47 ","$3,163.52 ","$3,087.12 "
3,3/1/21,"$3,146.14 ",2733963,"$3,127.89 ","$3,149.56 ","$3,097.99 "
3,2/26/21,"$3,092.93 ",4275930,"$3,095.20 ","$3,122.44 ","$3,036.70 "
3,2/25/21,"$3,057.16 ",4533801,"$3,136.74 ","$3,178.26 ","$3,047.76 "
3,2/24/21,"$3,159.53 ",3011275,"$3,166.75 ","$3,171.23 ","$3,125.38 "
3,2/23/21,"$3,194.50 ",4677222,"$3,127.03 ","$3,204.73 ","$3,093.60 "
3,2/22/21,"$3,180.74 ",3515679,"$3,208.13 ","$3,232.32 ","$3,172.26 "
3,2/19/21,"$3,249.90 ",4305184,"$3,328.23 ","$3,333.50 ","$3,245.75 "
3,2/18/21,"$3,328.23 ",3033607,"$3,282.42 ","$3,338 ","$3,273.94 "
3,2/17/21,"$3,308.64 ",3302099,"$3,263.60 ","$3,320.91 ","$3,259.50 "
3,2/16/21,"$3,268.95 ",2574721,"$3,254.05 ","$3,308.30 ","$3,253.59 "
3,2/12/21,"$3,277.71 ",2335339,"$3,250 ","$3,280.25 ","$3,233.31 "
3,2/11/21,"$3,262.13 ",2301417,"$3,292 ","$3,292 ","$3,248.06 "
3,2/10/21,"$3,286.58 ",3151550,"$3,314 ","$3,317.95 ","$3,254 "
3,2/9/21,"$3,305 ",2203526,"$3,312.49 ","$3,338 ","$3,297.84 "
3,2/8/21,"$3,322.94 ",3257391,"$3,358.50 ","$3,365.00 ","$3,304 "
3,2/5/21,"$3,352.15 ",3620808,"$3,319 ","$3,377 ","$3,302.71 "
3,2/4/21,"$3,331 ",3670661,"$3,330 ","$3,347 ","$3,277.75 "
3,2/3/21,"$3,312.53 ",7088781,"$3,425.01 ","$3,434 ","$3,308.62 "
3,2/2/21,"$3,380 ",7098637,"$3,380 ","$3,427.74 ","$3,361.13 "
3,2/1/21,"$3,342.88 ",4160212,"$3,242.36 ","$3,350.26 ","$3,235.03 "
3,1/29/21,"$3,206.20 ",4293556,"$3,230 ","$3,236.99 ","$3,184.55 "
3,1/28/21,"$3,237.62 ",3149228,"$3,235.04 ","$3,301.68 ","$3,228.69 "
3,1/27/21,"$3,232.58 ",4660158,"$3,341.49 ","$3,346.52 ","$3,207.08 "
3,1/26/21,"$3,326.13 ",2955235,"$3,296.36 ","$3,338 ","$3,282.87 "
3,1/25/21,"$3,294 ",3749758,"$3,328.50 ","$3,363.89 ","$3,243.15 "
3,1/22/21,"$3,292.23 ",2821914,"$3,304.31 ","$3,321.91 ","$3,283.16 "
3,1/21/21,"$3,306.99 ",4945051,"$3,293 ","$3,348.55 ","$3,289.57 "
3,1/20/21,"$3,263.38 ",5309835,"$3,181.99 ","$3,279.80 ","$3,175 "
3,1/19/21,"$3,120.76 ",3305142,"$3,107 ","$3,145 ","$3,096 "
3,1/15/21,"$3,104.25 ",4243995,"$3,123.02 ","$3,142.55 ","$3,095.17 "
3,1/14/21,"$3,127.47 ",3070919,"$3,167.52 ","$3,178.00 ","$3,120.59 "
3,1/13/21,"$3,165.89 ",3321244,"$3,128.44 ","$3,189.95 ","$3,122.08 "
3,1/12/21,"$3,120.83 ",3514582,"$3,120 ","$3,142.14 ","$3,086 "
3,1/11/21,"$3,114.21 ",3669095,"$3,148.01 ","$3,156.38 ","$3,110 "
3,1/8/21,"$3,182.70 ",3537744,"$3,180 ","$3,190.64 ","$3,142.20 "
3,1/7/21,"$3,162.16 ",3514545,"$3,157 ","$3,208.54 ","$3,155 "
3,1/6/21,"$3,138.38 ",4394815,"$3,146.48 ","$3,197.51 ","$3,131.16 "
3,1/5/21,"$3,218.51 ",2655548,"$3,166.01 ","$3,223.38 ","$3,165.06 "
3,1/4/21,"$3,186.63 ",4411449,"$3,270 ","$3,272 ","$3,144.02 "
3,12/31/20,"$3,256.93 ",2957206,"$3,275 ","$3,282.92 ","$3,241.20 "
3,12/30/20,"$3,285.85 ",3209310,"$3,341 ","$3,342.10 ","$3,282.47 "
3,12/29/20,"$3,322 ",4872933,"$3,309.94 ","$3,350.65 ","$3,281.22 "
3,12/28/20,"$3,283.96 ",5686787,"$3,194 ","$3,304 ","$3,172.69 "
3,12/24/20,"$3,172.69 ",1451917,"$3,193.90 ","$3,202 ","$3,169 "
3,12/23/20,"$3,185.27 ",2093787,"$3,205 ","$3,210.13 ","$3,184.17 "
3,12/22/20,"$3,206.52 ",2381781,"$3,202.84 ","$3,222 ","$3,180.08 "
3,12/21/20,"$3,206.18 ",3836846,"$3,200.01 ","$3,226.97 ","$3,166 "
3,12/18/20,"$3,201.65 ",5995713,"$3,243.99 ","$3,249.42 ","$3,171.60 "
3,12/17/20,"$3,236.08 ",3474347,"$3,250 ","$3,263.51 ","$3,221 "
3,12/16/20,"$3,240.96 ",4427616,"$3,176.01 ","$3,247 ","$3,163.68 "
3,12/15/20,"$3,165.12 ",3323686,"$3,181.01 ","$3,188.50 ","$3,130.49 "
3,12/14/20,"$3,156.97 ",4155794,"$3,143 ","$3,190.47 ","$3,126 "
3,12/11/20,"$3,116.42 ",3064695,"$3,096.66 ","$3,118.67 ","$3,072.82 "
3,12/10/20,"$3,101.49 ",3030186,"$3,088.99 ","$3,142.10 ","$3,076 "
3,12/9/20,"$3,104.20 ",4100836,"$3,167.89 ","$3,174.43 ","$3,088 "
3,12/8/20,"$3,177.29 ",3286303,"$3,158.90 ","$3,184.13 ","$3,120.02 "
3,12/7/20,"$3,158 ",2751316,"$3,156.48 ","$3,180.76 ","$3,141.69 "
3,12/4/20,"$3,162.58 ",2913611,"$3,198.21 ","$3,198.21 ","$3,158.76 "
3,12/3/20,"$3,186.73 ",2892039,"$3,205.46 ","$3,228.64 ","$3,181.31 "
3,12/2/20,"$3,203.53 ",3129304,"$3,221.65 ","$3,232 ","$3,173.26 "
3,12/1/20,"$3,220.08 ",4544382,"$3,188.50 ","$3,248.95 ","$3,157.18 "
3,11/30/20,"$3,168.04 ",4063916,"$3,208.48 ","$3,228.39 ","$3,125.55 "
3,11/27/20,"$3,195.34 ",2392867,"$3,211.26 ","$3,216.19 ","$3,190.05 "
3,11/25/20,"$3,185.07 ",3790403,"$3,141.87 ","$3,198 ","$3,140.26 "
3,11/24/20,"$3,118.06 ",3602102,"$3,100.50 ","$3,134.25 ","$3,086.26 "
3,11/23/20,"$3,098.39 ",4708887,"$3,116.70 ","$3,139.75 ","$3,065.46 "
3,11/20/20,"$3,099.40 ",3380138,"$3,117.02 ","$3,132.89 ","$3,098.05 "
3,11/19/20,"$3,117.02 ",3010270,"$3,105.31 ","$3,125 ","$3,080.92 "
3,11/18/20,"$3,105.46 ",2916836,"$3,134 ","$3,140 ","$3,105.10 "
3,11/17/20,"$3,135.66 ",3444735,"$3,183.55 ","$3,189.25 ","$3,135.26 "
3,11/16/20,"$3,131.06 ",3808676,"$3,093.20 ","$3,142.70 ","$3,072.69 "
3,11/13/20,"$3,128.81 ",3762587,"$3,122 ","$3,141.72 ","$3,085.39 "
3,11/12/20,"$3,110.28 ",4371208,"$3,159.95 ","$3,175.88 ","$3,086.05 "
3,11/11/20,"$3,137.39 ",4366923,"$3,061.78 ","$3,139.15 ","$3,050 "
3,11/10/20,"$3,035.02 ",6590956,"$3,095.02 ","$3,114 ","$3,019.48 "
3,11/9/20,"$3,143.74 ",7190406,"$3,231.03 ","$3,289 ","$3,112.11 "
3,11/6/20,"$3,311.37 ",4647330,"$3,304.64 ","$3,322 ","$3,232 "
3,11/5/20,"$3,322 ",5789285,"$3,319.97 ","$3,366.80 ","$3,288.88 "
3,11/4/20,"$3,241.16 ",6839041,"$3,159.99 ","$3,244.85 ","$3,139.73 "
3,11/3/20,"$3,048.41 ",4897880,"$3,018.53 ","$3,074.90 ","$2,980.98 "
3,11/2/20,"$3,004.48 ",7257350,"$3,061.74 ","$3,079.71 ","$2,950.12 "
3,10/30/20,"$3,036.15 ",8396081,"$3,157.75 ","$3,167.00 ","$3,019 "
3,10/29/20,"$3,211.01 ",6596529,"$3,201.27 ","$3,257.25 ","$3,164 "
3,10/28/20,"$3,162.78 ",5588330,"$3,249.30 ","$3,264.02 ","$3,162.47 "
3,10/27/20,"$3,286.33 ",4291047,"$3,224.94 ","$3,291.66 ","$3,211.30 "
3,10/26/20,"$3,207.04 ",5901151,"$3,198.74 ","$3,282.98 ","$3,153.30 "
3,10/23/20,"$3,204.40 ",3466687,"$3,191 ","$3,205.33 ","$3,140 "
3,10/22/20,"$3,176.40 ",4212005,"$3,189.87 ","$3,198.75 ","$3,121.94 "
3,10/21/20,"$3,184.94 ",4592736,"$3,212.50 ","$3,233.88 ","$3,160 "
3,10/20/20,"$3,217.01 ",4509678,"$3,222.28 ","$3,266 ","$3,192.01 "
3,10/19/20,"$3,207.21 ",5223626,"$3,299.61 ","$3,329 ","$3,192.74 "
3,10/16/20,"$3,272.71 ",6474353,"$3,363.23 ","$3,399.66 ","$3,160 "
3,10/15/20,"$3,338.65 ",5223448,"$3,292.01 ","$3,355.88 ","$3,280 "
3,10/14/20,"$3,363.71 ",5828916,"$3,447 ","$3,464.88 ","$3,340 "
3,10/13/20,"$3,443.63 ",5744697,"$3,467.99 ","$3,492.38 ","$3,424.22 "
3,10/12/20,"$3,442.93 ",8364198,"$3,349.94 ","$3,496.24 ","$3,339.55 "
3,10/9/20,"$3,286.65 ",4907871,"$3,210 ","$3,288.99 ","$3,197.83 "
3,10/8/20,"$3,190.55 ",3174114,"$3,224.99 ","$3,233.29 ","$3,174.99 "
3,10/7/20,"$3,195.69 ",4309439,"$3,135 ","$3,200 ","$3,132.39 "
3,10/6/20,"$3,099.96 ",5086857,"$3,165 ","$3,182 ","$3,090 "
3,10/5/20,"$3,199.20 ",3775332,"$3,145.84 ","$3,202.53 ","$3,140.85 "
3,10/2/20,"$3,125 ",5613098,"$3,153.63 ","$3,195.80 ","$3,123 "
3,10/1/20,"$3,221.26 ",4971922,"$3,208 ","$3,224 ","$3,172 "
3,9/30/20,"$3,148.73 ",4896101,"$3,141.14 ","$3,212.88 ","$3,133.99 "
3,9/29/20,"$3,144.88 ",3503398,"$3,175.39 ","$3,188.26 ","$3,132.54 "
3,9/28/20,"$3,174.05 ",4224165,"$3,148.85 ","$3,175.04 ","$3,117.17 "
3,9/25/20,"$3,095.13 ",4615202,"$3,054.86 ","$3,101.54 ","$2,999 "
3,9/24/20,"$3,019.79 ",5529392,"$2,977.79 ","$3,069.30 ","$2,965 "
3,9/23/20,"$2,999.86 ",5652665,"$3,120.43 ","$3,127.00 ","$2,992.38 "
3,9/22/20,"$3,128.99 ",6948816,"$3,033.84 ","$3,133.99 ","$3,000.20 "
3,9/21/20,"$2,960.47 ",6117925,"$2,906.50 ","$2,962 ","$2,871 "
3,9/18/20,"$2,954.91 ",8892580,"$3,031.74 ","$3,037.80 ","$2,905.54 "
3,9/17/20,"$3,008.73 ",6449050,"$3,009.25 ","$3,029.43 ","$2,972.55 "
3,9/16/20,"$3,078.10 ",4531189,"$3,179.99 ","$3,187.24 ","$3,074.15 "
3,9/15/20,"$3,156.13 ",4021535,"$3,136.16 ","$3,175.02 ","$3,108.92 "
3,9/14/20,"$3,102.97 ",4529596,"$3,172.94 ","$3,187.39 ","$3,096 "
3,9/11/20,"$3,116.22 ",5093982,"$3,208.69 ","$3,217.34 ","$3,083.98 "
3,9/10/20,"$3,175.11 ",5330741,"$3,307.22 ","$3,349.89 ","$3,170.55 "
3,9/9/20,"$3,268.61 ",5188675,"$3,202.99 ","$3,303.18 ","$3,185 "
3,9/8/20,"$3,149.84 ",6094205,"$3,144 ","$3,250.85 ","$3,130 "
3,9/4/20,"$3,294.62 ",8781754,"$3,318 ","$3,381.50 ","$3,111.13 "
3,9/3/20,"$3,368 ",8161113,"$3,485 ","$3,488.41 ","$3,303 "
3,9/2/20,"$3,531.45 ",3931476,"$3,547 ","$3,552.25 ","$3,486.69 "
3,9/1/20,"$3,499.12 ",3476407,"$3,489.58 ","$3,513.87 ","$3,467 "
3,8/31/20,"$3,450.96 ",4185885,"$3,408.99 ","$3,495 ","$3,405 "
3,8/28/20,"$3,401.80 ",2896978,"$3,423 ","$3,433.37 ","$3,386.50 "
3,8/27/20,"$3,400 ",4264795,"$3,450.05 ","$3,453 ","$3,378 "
3,8/26/20,"$3,441.85 ",6508743,"$3,351.11 ","$3,451.74 ","$3,344.57 "
3,8/25/20,"$3,346.49 ",3992842,"$3,294.99 ","$3,357.40 ","$3,267 "
3,8/24/20,"$3,307.46 ",4666258,"$3,310.15 ","$3,380.32 ","$3,257.56 "
3,8/21/20,"$3,284.72 ",3575862,"$3,295 ","$3,314.40 ","$3,275.39 "
3,8/20/20,"$3,297.37 ",3332478,"$3,252 ","$3,312.62 ","$3,238 "
3,8/19/20,"$3,260.48 ",4185137,"$3,303.01 ","$3,315.90 ","$3,256.00 "
3,8/18/20,"$3,312.49 ",5345974,"$3,212 ","$3,320 ","$3,205.82 "
3,8/17/20,"$3,182.41 ",2691237,"$3,173.12 ","$3,194.97 ","$3,154.18 "
3,8/14/20,"$3,148.02 ",2751723,"$3,178.18 ","$3,178.24 ","$3,120 "
3,8/13/20,"$3,161.02 ",3149043,"$3,182.99 ","$3,217.52 ","$3,155 "
3,8/12/20,"$3,162.24 ",3527229,"$3,108 ","$3,174.39 ","$3,101.42 "
3,8/11/20,"$3,080.67 ",3718057,"$3,113.20 ","$3,159.22 ","$3,073 "
3,8/10/20,"$3,148.16 ",3167274,"$3,170.31 ","$3,172.51 ","$3,101.52 "
3,8/7/20,"$3,167.46 ",3936127,"$3,224.01 ","$3,240.81 ","$3,140.67 "
3,8/6/20,"$3,225 ",3940602,"$3,194.36 ","$3,247.47 ","$3,165.43 "
3,8/5/20,"$3,205.03 ",3930025,"$3,143.77 ","$3,213.59 ","$3,127.30 "
3,8/4/20,"$3,138.83 ",4694294,"$3,101.21 ","$3,167.24 ","$3,101.21 "
3,8/3/20,"$3,111.89 ",5074663,"$3,180.51 ","$3,184 ","$3,104 "
3,7/31/20,"$3,164.68 ",8083369,"$3,244 ","$3,246.82 ","$3,151 "
3,7/30/20,"$3,051.88 ",6128265,"$3,014 ","$3,092 ","$3,005 "
3,7/29/20,"$3,033.53 ",2974060,"$3,030.99 ","$3,039.16 ","$2,996.77 "
3,7/28/20,"$3,000.33 ",3126651,"$3,054.27 ","$3,077.09 ","$2,995.76 "
3,7/27/20,"$3,055.21 ",4170492,"$3,062 ","$3,098 ","$3,015.77 "
3,7/24/20,"$3,008.91 ",5632413,"$2,930 ","$3,031.58 ","$2,888 "
3,7/23/20,"$2,986.55 ",5656906,"$3,098.27 ","$3,098.27 ","$2,970 "
3,7/22/20,"$3,099.91 ",4104225,"$3,125 ","$3,150.00 ","$3,065.26 "
3,7/21/20,"$3,138.29 ",6134965,"$3,232.49 ","$3,240.58 ","$3,105.72 "
3,7/20/20,"$3,196.84 ",7598176,"$3,000.20 ","$3,201.36 ","$2,994.02 "
3,7/17/20,"$2,961.97 ",4761319,"$3,009 ","$3,024 ","$2,948.45 "
3,7/16/20,"$2,999.90 ",6394246,"$2,971.06 ","$3,032 ","$2,918.23 "
3,7/15/20,"$3,008.87 ",5788874,"$3,080.23 ","$3,098.35 ","$2,973.18 "
3,7/14/20,"$3,084 ",7231933,"$3,089 ","$3,127.38 ","$2,950 "
3,7/13/20,"$3,104 ",7720420,"$3,251.06 ","$3,344.29 ","$3,068.39 "
3,7/10/20,"$3,200 ",5485982,"$3,191.76 ","$3,215 ","$3,135.70 "
3,7/9/20,"$3,182.63 ",6388659,"$3,115.99 ","$3,193.88 ","$3,074.00 "
3,7/8/20,"$3,081.11 ",5037635,"$3,022.61 ","$3,083.97 ","$3,012.43 "
3,7/7/20,"$3,000.12 ",5257514,"$3,058.55 ","$3,069.55 ","$2,990 "
3,7/6/20,"$3,057.04 ",6880642,"$2,934.97 ","$3,059.88 ","$2,930 "
3,7/2/20,"$2,890.30 ",6593387,"$2,912.01 ","$2,955.56 ","$2,871.10 "
3,7/1/20,"$2,878.70 ",6363439,"$2,757.99 ","$2,895 ","$2,754 "
3,6/30/20,"$2,758.82 ",3769686,"$2,685.07 ","$2,769.63 ","$2,675.03 "
3,6/29/20,"$2,680.38 ",4223422,"$2,690.01 ","$2,696.80 ","$2,630.08 "
